FpMember,Player,Role,MatchNum
vinaymysr,V. Kohli,,2
vinaymysr,F. Plessis,C,2
vinaymysr,K. William..,,2
vinaymysr,S. Yadav,,2
vinaymysr,A. Villiers,,2
vinaymysr,M. Stoinis,VC,2
vinaymysr,S. Curran,,2
vinaymysr,W. Sundar,,2
vinaymysr,J. Bumrah,,2
vinaymysr,R. Ashwin,,2
vinaymysr,M. Siraj,,2
lefthanders,F. Plessis,,2
lefthanders,S. Dhawan,C,2
lefthanders,S. Yadav,,2
lefthanders,K. Rahul,,2
lefthanders,A. Villiers,,2
lefthanders,I. Kishan,,2
lefthanders,C. Morris,,2
lefthanders,S. Curran,VC,2
lefthanders,B. Kumar,,2
lefthanders,R. Ashwin,,2
lefthanders,S. Thakur,,2
santosh.ballary198,V. Kohli,,2
santosh.ballary198,S. Raina,,2
santosh.ballary198,C. Lynn,,2
santosh.ballary198,S. Ahmed,,2
santosh.ballary198,A. Villiers,,2
santosh.ballary198,R. Pant,,2
santosh.ballary198,H. Pandya,,2
santosh.ballary198,M. Stoinis,VC,2
santosh.ballary198,S. Curran,C,2
santosh.ballary198,B. Kumar,,2
santosh.ballary198,M. Jansen,,2
chethannagaraj,F. Plessis,,2
chethannagaraj,A. Rayudu,,2
chethannagaraj,S. Yadav,,2
chethannagaraj,R. Pant,C,2
chethannagaraj,A. Villiers,,2
chethannagaraj,M. Stoinis,,2
chethannagaraj,S. Curran,VC,2
chethannagaraj,C. Woakes,,2
chethannagaraj,K. Pandya,,2
chethannagaraj,R. Khan,,2
chethannagaraj,T. Boult,,2
rms197385,S. Raina,VC,2
rms197385,S. Dhawan,,2
rms197385,R. Uthappa,,2
rms197385,G. Maxwell,,2
rms197385,A. Villiers,,2
rms197385,R. Pant,C,2
rms197385,S. Narine,,2
rms197385,H. Pandya,,2
rms197385,C. Morris,,2
rms197385,R. Ashwin,,2
rms197385,A. Sharma,,2
flying-arrows_hmv,V. Kohli,,2
flying-arrows_hmv,P. Shaw,,2
flying-arrows_hmv,S. Yadav,,2
flying-arrows_hmv,R. Gaikwad,,2
flying-arrows_hmv,G. Maxwell,,2
flying-arrows_hmv,R. Pant,C,2
flying-arrows_hmv,A. Villiers,,2
flying-arrows_hmv,M. Stoinis,,2
flying-arrows_hmv,S. Curran,VC,2
flying-arrows_hmv,B. Kumar,,2
flying-arrows_hmv,M. Jansen,,2
nareshgtabbu97,R. Sharma,,2
nareshgtabbu97,S. Raina,,2
nareshgtabbu97,S. Gill,,2
nareshgtabbu97,S. Yadav,,2
nareshgtabbu97,A. Villiers,C,2
nareshgtabbu97,I. Kishan,,2
nareshgtabbu97,H. Pandya,VC,2
nareshgtabbu97,D. Christian,,2
nareshgtabbu97,W. Sundar,,2
nareshgtabbu97,R. Khan,,2
nareshgtabbu97,A. Mishra,,2
nandi.rash.0201,F. Plessis,VC,2
nandi.rash.0201,K. William..,,2
nandi.rash.0201,S. Yadav,,2
nandi.rash.0201,R. Parag,,2
nandi.rash.0201,R. Pant,C,2
nandi.rash.0201,A. Villiers,,2
nandi.rash.0201,H. Pandya,,2
nandi.rash.0201,S. Curran,,2
nandi.rash.0201,R. Tewatia,,2
nandi.rash.0201,J. Bumrah,,2
nandi.rash.0201,B. Kumar,,2
seturockslp,F. Plessis,VC,2
seturockslp,C. Lynn,,2
seturockslp,S. Yadav,,2
seturockslp,R. Gaikwad,,2
seturockslp,G. Maxwell,,2
seturockslp,R. Pant,C,2
seturockslp,W. Saha,,2
seturockslp,M. Stoinis,,2
seturockslp,R. Khan,,2
seturockslp,J. Bumrah,,2
seturockslp,Y. Chahal,,2
gurukr,F. Plessis,VC,2
gurukr,P. Shaw,,2
gurukr,S. Yadav,,2
gurukr,A. Villiers,,2
gurukr,R. Pant,C,2
gurukr,I. Kishan,,2
gurukr,S. Curran,,2
gurukr,M. Stoinis,,2
gurukr,T. Boult,,2
gurukr,T. Natarajan,,2
gurukr,D. Chahar,,2
raghu.mtt25,S. Raina,,2
raghu.mtt25,S. Yadav,C,2
raghu.mtt25,G. Maxwell,,2
raghu.mtt25,A. Villiers,,2
raghu.mtt25,M. Dhoni,,2
raghu.mtt25,R. Pant,,2
raghu.mtt25,I. Kishan,,2
raghu.mtt25,H. Pandya,VC,2
raghu.mtt25,M. Stoinis,,2
raghu.mtt25,T. Boult,,2
raghu.mtt25,M. Siraj,,2
manju.kjm51,R. Sharma,,2
manju.kjm51,S. Raina,C,2
manju.kjm51,P. Shaw,VC,2
manju.kjm51,S. Yadav,,2
manju.kjm51,A. Villiers,,2
manju.kjm51,K. Rahul,,2
manju.kjm51,M. Stoinis,,2
manju.kjm51,R. Tewatia,,2
manju.kjm51,T. Boult,,2
manju.kjm51,Y. Chahal,,2
manju.kjm51,S. Thakur,,2
sha2,R. Sharma,,2
sha2,S. Dhawan,VC,2
sha2,E. Morgan,,2
sha2,M. Ali,C,2
sha2,G. Maxwell,,2
sha2,A. Villiers,,2
sha2,I. Kishan,,2
sha2,M. Stoinis,,2
sha2,S. Curran,,2
sha2,R. Tewatia,,2
sha2,S. Thakur,,2
sreenivasms.shetty401,F. Plessis,VC,2
sreenivasms.shetty401,A. Rayudu,,2
sreenivasms.shetty401,S. Dhawan,,2
sreenivasms.shetty401,S. Gill,,2
sreenivasms.shetty401,A. Villiers,C,2
sreenivasms.shetty401,R. Pant,,2
sreenivasms.shetty401,H. Pandya,,2
sreenivasms.shetty401,K. Pollard,,2
sreenivasms.shetty401,K. Rabada,,2
sreenivasms.shetty401,Y. Chahal,,2
sreenivasms.shetty401,S. Thakur,,2
rithesh,S. Raina,,2
rithesh,S. Dhawan,C,2
rithesh,N. Rana,,2
rithesh,R. Gaikwad,VC,2
rithesh,A. Villiers,,2
rithesh,M. Stoinis,,2
rithesh,S. Curran,,2
rithesh,R. Tewatia,,2
rithesh,J. Bumrah,,2
rithesh,Y. Chahal,,2
rithesh,V. Chakrav..,,2
akshay_dad,V. Kohli,,2
akshay_dad,R. Sharma,,2
akshay_dad,A. Rayudu,,2
akshay_dad,R. Gaikwad,C,2
akshay_dad,G. Maxwell,,2
akshay_dad,R. Pant,VC,2
akshay_dad,D. Sams,,2
akshay_dad,K. Rabada,,2
akshay_dad,B. Kumar,,2
akshay_dad,D. Chahar,,2
akshay_dad,L. Ferguson,,2
sunil_an,V. Kohli,,2
sunil_an,S. Raina,C,2
sunil_an,S. Smith,,2
sunil_an,S. Yadav,,2
sunil_an,G. Maxwell,,2
sunil_an,J. Bairstow,,2
sunil_an,I. Kishan,,2
sunil_an,K. Rabada,VC,2
sunil_an,J. Bumrah,,2
sunil_an,A. Nortje,,2
sunil_an,S. Thakur,,2
maaaari,F. Plessis,C,2
maaaari,S. Dhawan,VC,2
maaaari,D. Padikkal,,2
maaaari,S. Yadav,,2
maaaari,A. Villiers,,2
maaaari,I. Kishan,,2
maaaari,B. Stokes,,2
maaaari,S. Curran,,2
maaaari,Y. Chahal,,2
maaaari,T. Boult,,2
maaaari,R. Ashwin,,2
manjeeth.mv16,S. Yadav,,2
manjeeth.mv16,M. Azharud..,,2
manjeeth.mv16,R. Pant,C,2
manjeeth.mv16,Q. Kock,,2
manjeeth.mv16,I. Kishan,,2
manjeeth.mv16,H. Pandya,,2
manjeeth.mv16,R. Jadeja,VC,2
manjeeth.mv16,K. Rabada,,2
manjeeth.mv16,Y. Chahal,,2
manjeeth.mv16,M. Siraj,,2
manjeeth.mv16,L. Ngidi,,2
locus,A. Rayudu,C,2
locus,S. Dhawan,,2
locus,S. Yadav,,2
locus,R. Pant,,2
locus,A. Villiers,,2
locus,J. Bairstow,,2
locus,M. Stoinis,,2
locus,R. Tewatia,,2
locus,R. Khan,,2
locus,J. Archer,,2
locus,D. Chahar,VC,2
udupanithya3110,S. Raina,C,2
udupanithya3110,S. Yadav,,2
udupanithya3110,P. Shaw,,2
udupanithya3110,A. Villiers,,2
udupanithya3110,J. Bairstow,,2
udupanithya3110,I. Kishan,,2
udupanithya3110,R. Jadeja,VC,2
udupanithya3110,M. Stoinis,,2
udupanithya3110,S. Curran,,2
udupanithya3110,R. Khan,,2
udupanithya3110,A. Mishra,,2
aurunkarrthik333,S. Raina,C,2
aurunkarrthik333,S. Dhawan,,2
aurunkarrthik333,S. Yadav,,2
aurunkarrthik333,P. Shaw,VC,2
aurunkarrthik333,R. Gaikwad,,2
aurunkarrthik333,R. Pant,,2
aurunkarrthik333,S. Curran,,2
aurunkarrthik333,S. Hasan,,2
aurunkarrthik333,K. Pollard,,2
aurunkarrthik333,B. Kumar,,2
aurunkarrthik333,M. Jansen,,2
vivekasharma120,V. Kohli,,2
vivekasharma120,D. Warner,,2
vivekasharma120,S. Raina,,2
vivekasharma120,F. Plessis,C,2
vivekasharma120,S. Yadav,,2
vivekasharma120,G. Maxwell,,2
vivekasharma120,R. Pant,,2
vivekasharma120,M. Stoinis,VC,2
vivekasharma120,V. Chakrav..,,2
vivekasharma120,A. Nortje,,2
vivekasharma120,R. Bishnoi,,2
sandesh_nm,S. Dhawan,VC,2
sandesh_nm,S. Yadav,,2
sandesh_nm,N. Rana,,2
sandesh_nm,A. Villiers,,2
sandesh_nm,I. Kishan,,2
sandesh_nm,H. Pandya,,2
sandesh_nm,S. Curran,C,2
sandesh_nm,M. Stoinis,,2
sandesh_nm,R. Khan,,2
sandesh_nm,Y. Chahal,,2
sandesh_nm,S. Thakur,,2
goulimanja,R. Sharma,,2
goulimanja,P. Shaw,C,2
goulimanja,S. Yadav,,2
goulimanja,R. Gaikwad,,2
goulimanja,R. Pant,,2
goulimanja,K. Rahul,,2
goulimanja,H. Pandya,,2
goulimanja,S. Curran,VC,2
goulimanja,J. Bumrah,,2
goulimanja,Y. Chahal,,2
goulimanja,M. Jansen,,2
sandydad,S. Gill,,2
sandydad,S. Dhawan,C,2
sandydad,S. Yadav,,2
sandydad,R. Gaikwad,,2
sandydad,R. Pant,VC,2
sandydad,I. Kishan,,2
sandydad,A. Russell,,2
sandydad,H. Pandya,,2
sandydad,M. Stoinis,,2
sandydad,Y. Chahal,,2
sandydad,T. Natarajan,,2
bm.srikishan871,V. Kohli,,2
bm.srikishan871,S. Yadav,,2
bm.srikishan871,R. Gaikwad,,2
bm.srikishan871,R. Pant,,2
bm.srikishan871,A. Villiers,,2
bm.srikishan871,I. Kishan,,2
bm.srikishan871,H. Pandya,VC,2
bm.srikishan871,K. Rabada,,2
bm.srikishan871,Y. Chahal,C,2
bm.srikishan871,R. Chahar,,2
bm.srikishan871,V. Chakrav..,,2
adesh_nm,S. Raina,,2
adesh_nm,F. Plessis,VC,2
adesh_nm,A. Rahane,C,2
adesh_nm,R. Patidar,,2
adesh_nm,M. Ali,,2
adesh_nm,R. Pant,,2
adesh_nm,M. Stoinis,,2
adesh_nm,K. Pollard,,2
adesh_nm,K. Rabada,,2
adesh_nm,T. Boult,,2
adesh_nm,K. Jamieson,,2
jps,S. Dhawan,VC,2
jps,F. Plessis,,2
jps,R. Parag,,2
jps,K. Rahul,,2
jps,A. Villiers,,2
jps,R. Pant,,2
jps,S. Narine,,2
jps,S. Curran,C,2
jps,Y. Chahal,,2
jps,T. Boult,,2
jps,S. Mavi,,2
ganesh.bhat,A. Rahane,,2
ganesh.bhat,N. Rana,,2
ganesh.bhat,G. Maxwell,,2
ganesh.bhat,A. Villiers,,2
ganesh.bhat,K. Rahul,,2
ganesh.bhat,M. Dhoni,C,2
ganesh.bhat,A. Russell,,2
ganesh.bhat,S. Curran,,2
ganesh.bhat,R. Khan,,2
ganesh.bhat,D. Chahar,VC,2
ganesh.bhat,A. Sharma,,2
vikramraj07193,D. Warner,,2
vikramraj07193,S. Raina,C,2
vikramraj07193,S. Dhawan,VC,2
vikramraj07193,N. Rana,,2
vikramraj07193,R. Gaikwad,,2
vikramraj07193,A. Villiers,,2
vikramraj07193,R. Jadeja,,2
vikramraj07193,M. Stoinis,,2
vikramraj07193,Y. Chahal,,2
vikramraj07193,R. Ashwin,,2
vikramraj07193,L. Ferguson,,2
vk.kumarswamy107,D. Warner,,2
vk.kumarswamy107,P. Shaw,VC,2
vk.kumarswamy107,S. Yadav,,2
vk.kumarswamy107,A. Villiers,,2
vk.kumarswamy107,J. Bairstow,,2
vk.kumarswamy107,S. Samson,,2
vk.kumarswamy107,M. Stoinis,,2
vk.kumarswamy107,S. Curran,C,2
vk.kumarswamy107,J. Bumrah,,2
vk.kumarswamy107,V. Chakrav..,,2
vk.kumarswamy107,A. Khan,,2
hsgxi,S. Dhawan,VC,2
hsgxi,F. Plessis,C,2
hsgxi,S. Yadav,,2
hsgxi,S. Khan,,2
hsgxi,K. Rahul,,2
hsgxi,I. Kishan,,2
hsgxi,B. Stokes,,2
hsgxi,C. Woakes,,2
hsgxi,R. Khan,,2
hsgxi,R. Chahar,,2
hsgxi,S. Thakur,,2
krishas16,S. Dhawan,,2
krishas16,R. Gaikwad,,2
krishas16,A. Villiers,,2
krishas16,K. Rahul,,2
krishas16,J. Buttler,,2
krishas16,J. Bairstow,,2
krishas16,S. Curran,VC,2
krishas16,R. Ashwin,C,2
krishas16,T. Boult,,2
krishas16,Y. Chahal,,2
krishas16,S. Warrier,,2
rahulramanujam.240,D. Warner,,2
rahulramanujam.240,F. Plessis,C,2
rahulramanujam.240,S. Yadav,,2
rahulramanujam.240,P. Shaw,,2
rahulramanujam.240,R. Pant,VC,2
rahulramanujam.240,S. Curran,,2
rahulramanujam.240,R. Tewatia,,2
rahulramanujam.240,R. Khan,,2
rahulramanujam.240,S. Gopal,,2
rahulramanujam.240,S. Thakur,,2
rahulramanujam.240,K. Nagarkoti,,2
captains_11,V. Kohli,,2
captains_11,R. Sharma,,2
captains_11,F. Plessis,C,2
captains_11,S. Dhawan,VC,2
captains_11,R. Patidar,,2
captains_11,Q. Kock,,2
captains_11,K. Pollard,,2
captains_11,J. Bumrah,,2
captains_11,R. Ashwin,,2
captains_11,Y. Chahal,,2
captains_11,D. Chahar,,2
phani1701,V. Kohli,,2
phani1701,A. Rayudu,,2
phani1701,F. Plessis,C,2
phani1701,S. Yadav,,2
phani1701,I. Kishan,,2
phani1701,B. Stokes,,2
phani1701,K. Pollard,,2
phani1701,B. Kumar,,2
phani1701,R. Ashwin,VC,2
phani1701,J. Archer,,2
phani1701,R. Bishnoi,,2
chethanhjoshi49,D. Malan,,2
chethanhjoshi49,K. William..,,2
chethanhjoshi49,S. Gill,,2
chethanhjoshi49,R. Pant,C,2
chethanhjoshi49,I. Kishan,,2
chethanhjoshi49,B. Stokes,,2
chethanhjoshi49,S. Curran,VC,2
chethanhjoshi49,A. Patel,,2
chethanhjoshi49,Y. Chahal,,2
chethanhjoshi49,B. Kumar,,2
chethanhjoshi49,D. Chahar,,2
deeps31999,R. Sharma,C,2
deeps31999,K. William..,,2
deeps31999,S. Yadav,,2
deeps31999,P. Shaw,VC,2
deeps31999,R. Pant,,2
deeps31999,J. Buttler,,2
deeps31999,R. Jadeja,,2
deeps31999,K. Pollard,,2
deeps31999,K. Pandya,,2
deeps31999,R. Khan,,2
deeps31999,Y. Chahal,,2
dillu,R. Sharma,,2
dillu,F. Plessis,VC,2
dillu,S. Yadav,,2
dillu,R. Pant,C,2
dillu,I. Kishan,,2
dillu,S. Curran,,2
dillu,M. Stoinis,,2
dillu,K. Pollard,,2
dillu,J. Bumrah,,2
dillu,T. Boult,,2
dillu,Y. Chahal,,2
salman.sk00770169,R. Sharma,,3
salman.sk00770169,F. Plessis,C,3
salman.sk00770169,C. Lynn,,3
salman.sk00770169,A. Rayudu,,3
salman.sk00770169,S. Yadav,,3
salman.sk00770169,M. Ali,VC,3
salman.sk00770169,I. Kishan,,3
salman.sk00770169,H. Pandya,,3
salman.sk00770169,T. Boult,,3
salman.sk00770169,Y. Chahal,,3
salman.sk00770169,M. Jansen,,3
mjshivu9154,S. Yadav,,3
mjshivu9154,G. Maxwell,,3
mjshivu9154,A. Villiers,,3
mjshivu9154,R. Pant,C,3
mjshivu9154,I. Kishan,,3
mjshivu9154,H. Pandya,,3
mjshivu9154,S. Curran,VC,3
mjshivu9154,K. Pollard,,3
mjshivu9154,K. Pandya,,3
mjshivu9154,K. Rabada,,3
mjshivu9154,J. Bumrah,,3
jai-11,D. Warner,C,3
jai-11,C. Lynn,,3
jai-11,S. Gill,,3
jai-11,S. Yadav,,3
jai-11,J. Bairstow,VC,3
jai-11,I. Kishan,,3
jai-11,S. Curran,,3
jai-11,K. Pandya,,3
jai-11,J. Bumrah,,3
jai-11,Y. Chahal,,3
jai-11,S. Thakur,,3
matti_11,R. Sharma,,3
matti_11,D. Warner,C,3
matti_11,S. Dhawan,,3
matti_11,S. Yadav,,3
matti_11,G. Maxwell,,3
matti_11,A. Villiers,,3
matti_11,H. Pandya,,3
matti_11,R. Khan,VC,3
matti_11,D. Chahar,,3
matti_11,M. Siraj,,3
matti_11,P. Krishna,,3
shiva.0424199,D. Warner,C,3
shiva.0424199,C. Lynn,,3
shiva.0424199,S. Dhawan,,3
shiva.0424199,S. Yadav,,3
shiva.0424199,K. Rahul,,3
shiva.0424199,N. Pooran,,3
shiva.0424199,H. Pandya,,3
shiva.0424199,K. Pandya,,3
shiva.0424199,J. Bumrah,,3
shiva.0424199,B. Kumar,VC,3
shiva.0424199,P. Cummins,,3
sanjayy,D. Warner,C,3
sanjayy,C. Lynn,,3
sanjayy,S. Gill,,3
sanjayy,N. Rana,,3
sanjayy,S. Yadav,,3
sanjayy,G. Maxwell,,3
sanjayy,A. Villiers,,3
sanjayy,S. Curran,,3
sanjayy,V. Shankar,VC,3
sanjayy,J. Bumrah,,3
sanjayy,S. Thakur,,3
arjunpatel,D. Warner,C,3
arjunpatel,E. Morgan,,3
arjunpatel,F. Plessis,,3
arjunpatel,S. Yadav,,3
arjunpatel,R. Pant,,3
arjunpatel,A. Villiers,,3
arjunpatel,M. Stoinis,,3
arjunpatel,K. Pollard,,3
arjunpatel,R. Khan,VC,3
arjunpatel,T. Boult,,3
arjunpatel,D. Chahar,,3
renuka,S. Gill,,3
renuka,C. Lynn,,3
renuka,S. Yadav,,3
renuka,G. Maxwell,,3
renuka,A. Villiers,,3
renuka,J. Bairstow,C,3
renuka,M. Stoinis,,3
renuka,J. Bumrah,,3
renuka,B. Kumar,VC,3
renuka,Y. Chahal,,3
renuka,P. Cummins,,3
akshay_pm,V. Kohli,,3
akshay_pm,S. Gill,,3
akshay_pm,S. Yadav,,3
akshay_pm,A. Villiers,,3
akshay_pm,J. Bairstow,,3
akshay_pm,S. Hasan,C,3
akshay_pm,C. Woakes,,3
akshay_pm,K. Pandya,,3
akshay_pm,R. Khan,VC,3
akshay_pm,J. Bumrah,,3
akshay_pm,D. Chahar,,3
lightening,V. Kohli,,3
lightening,S. Raina,,3
lightening,M. Pandey,,3
lightening,A. Villiers,,3
lightening,J. Bairstow,C,3
lightening,S. Hasan,,3
lightening,J. Bumrah,,3
lightening,Y. Chahal,,3
lightening,B. Kumar,VC,3
lightening,A. Khan,,3
lightening,K. Nagarkoti,,3
ajay.rajan10,D. Warner,VC,3
ajay.rajan10,F. Plessis,,3
ajay.rajan10,S. Yadav,,3
ajay.rajan10,G. Maxwell,,3
ajay.rajan10,N. Pooran,,3
ajay.rajan10,A. Russell,C,3
ajay.rajan10,S. Curran,,3
ajay.rajan10,M. Stoinis,,3
ajay.rajan10,S. Hasan,,3
ajay.rajan10,B. Kumar,,3
ajay.rajan10,V. Chakrav..,,3
sharathmahadev.smk184,V. Kohli,,3
sharathmahadev.smk184,D. Warner,C,3
sharathmahadev.smk184,S. Gill,,3
sharathmahadev.smk184,C. Lynn,,3
sharathmahadev.smk184,D. Karthik,,3
sharathmahadev.smk184,M. Stoinis,,3
sharathmahadev.smk184,B. Kumar,VC,3
sharathmahadev.smk184,Y. Chahal,,3
sharathmahadev.smk184,T. Boult,,3
sharathmahadev.smk184,T. Natarajan,,3
sharathmahadev.smk184,S. Thakur,,3
jay.amlani,S. Dhawan,,3
jay.amlani,E. Morgan,VC,3
jay.amlani,S. Yadav,,3
jay.amlani,G. Maxwell,,3
jay.amlani,J. Bairstow,C,3
jay.amlani,I. Kishan,,3
jay.amlani,M. Stoinis,,3
jay.amlani,R. Khan,,3
jay.amlani,T. Boult,,3
jay.amlani,M. Siraj,,3
jay.amlani,S. Thakur,,3
srinathbs,D. Warner,C,3
srinathbs,S. Gill,VC,3
srinathbs,S. Yadav,,3
srinathbs,J. Bairstow,,3
srinathbs,I. Kishan,,3
srinathbs,R. Jadeja,,3
srinathbs,S. Curran,,3
srinathbs,R. Tewatia,,3
srinathbs,R. Khan,,3
srinathbs,T. Boult,,3
srinathbs,V. Chakrav..,,3
vinaymysr,K. William..,,3
vinaymysr,F. Plessis,,3
vinaymysr,S. Yadav,,3
vinaymysr,A. Villiers,,3
vinaymysr,J. Bairstow,,3
vinaymysr,A. Russell,VC,3
vinaymysr,W. Sundar,,3
vinaymysr,J. Bumrah,,3
vinaymysr,B. Kumar,C,3
vinaymysr,R. Ashwin,,3
vinaymysr,M. Siraj,,3
lefthanders,S. Dhawan,,3
lefthanders,S. Yadav,,3
lefthanders,A. Villiers,,3
lefthanders,K. Rahul,,3
lefthanders,I. Kishan,,3
lefthanders,A. Russell,C,3
lefthanders,C. Morris,,3
lefthanders,S. Curran,,3
lefthanders,B. Kumar,VC,3
lefthanders,V. Chakrav..,,3
lefthanders,S. Thakur,,3
santosh.ballary198,D. Warner,,3
santosh.ballary198,C. Lynn,,3
santosh.ballary198,S. Gill,VC,3
santosh.ballary198,S. Ahmed,,3
santosh.ballary198,A. Villiers,,3
santosh.ballary198,J. Bairstow,C,3
santosh.ballary198,A. Russell,,3
santosh.ballary198,H. Pandya,,3
santosh.ballary198,M. Stoinis,,3
santosh.ballary198,B. Kumar,,3
santosh.ballary198,M. Jansen,,3
chethannagaraj,A. Rayudu,,3
chethannagaraj,S. Yadav,,3
chethannagaraj,N. Rana,,3
chethannagaraj,R. Pant,,3
chethannagaraj,A. Villiers,,3
chethannagaraj,J. Bairstow,C,3
chethannagaraj,M. Stoinis,,3
chethannagaraj,K. Pandya,,3
chethannagaraj,R. Khan,,3
chethannagaraj,T. Boult,,3
chethannagaraj,V. Chakrav..,VC,3
rms197385,S. Raina,,3
rms197385,S. Dhawan,,3
rms197385,R. Uthappa,,3
rms197385,G. Maxwell,,3
rms197385,A. Villiers,,3
rms197385,J. Bairstow,C,3
rms197385,C. Morris,,3
rms197385,H. Pandya,,3
